"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","url","stimulus","response","phase","type","word","correct_choice","problem","correct","image_set","selected_image","answer_key","distractors","correct_answers","incorrect_answers","false_alarms","missed_answers","miss_rate","accuracy"
"","null","html-keyboard-response","29","2.0.0","115171","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","30","2.0.0","116173","pz01s9mqzdk","","<p style=""font-size: 32px;"">radio</p>","null","instrumental","word","radio","","","","","","","","","","","","",""
"","null","html-keyboard-response","31","2.0.0","116677","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","32","2.0.0","117679","pz01s9mqzdk","","<p style=""font-size: 32px;"">harbor</p>","null","instrumental","word","harbor","","","","","","","","","","","","",""
"","null","html-keyboard-response","33","2.0.0","118182","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","34","2.0.0","119185","pz01s9mqzdk","","<p style=""font-size: 32px;"">road</p>","null","instrumental","word","road","","","","","","","","","","","","",""
"","null","html-keyboard-response","35","2.0.0","119688","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","36","2.0.0","120691","pz01s9mqzdk","","<p style=""font-size: 32px;"">journal</p>","null","instrumental","word","journal","","","","","","","","","","","","",""
"","1995","html-button-response","37","2.1.0","122689","pz01s9mqzdk","","<p style=""font-size: 36px;"">99 ÷ 11 = ?</p>","0","math_distractor_instrumental","","","0","99 ÷ 11 = ?","true","","","","","","","","","",""
"","1781","html-button-response","38","2.1.0","124471","pz01s9mqzdk","","<p style=""font-size: 36px;"">14 + 9 = ?</p>","2","math_distractor_instrumental","","","1","14 + 9 = ?","false","","","","","","","","","",""
"","1582","html-button-response","39","2.1.0","126055","pz01s9mqzdk","","<p style=""font-size: 36px;"">36 ÷ 6 = ?</p>","3","math_distractor_instrumental","","","3","36 ÷ 6 = ?","true","","","","","","","","","",""
"","3582","html-button-response","40","2.1.0","129638","pz01s9mqzdk","","<p style=""font-size: 36px;"">16 + 12 = ?</p>","2","math_distractor_instrumental","","","2","16 + 12 = ?","true","","","","","","","","","",""
"","982","html-button-response","41","2.1.0","130621","pz01s9mqzdk","","<p style=""font-size: 36px;"">25 ÷ 5 = ?</p>","1","math_distractor_instrumental","","","1","25 ÷ 5 = ?","true","","","","","","","","","",""
"","2766","html-button-response","42","2.1.0","133389","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","1","ooo_distractor_instrumental","","","","","true","[""keyboard"",""teapot"",""pc"",""mouse""]","teapot","","","","","","","",""
"","1931","html-button-response","43","2.1.0","135321","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","3","ooo_distractor_instrumental","","","","","true","[""dog"",""cat"",""hamster"",""maracas""]","maracas","","","","","","","",""
"","2900","html-button-response","44","2.1.0","138222","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","1","ooo_distractor_instrumental","","","","","true","[""trumpet"",""popper"",""piano"",""saxophone""]","popper","","","","","","","",""
"","2716","html-button-response","45","2.1.0","140938","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","0","ooo_distractor_instrumental","","","","","true","[""hat"",""sneaker"",""heel"",""boot""]","hat","","","","","","","",""
"","2965","html-button-response","46","2.1.0","143904","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","0","ooo_distractor_instrumental","","","","","true","[""goose"",""fish"",""dolphin"",""jellyfish""]","goose","","","","","","","",""
"","17657","survey","47","2.1.0","161577","pz01s9mqzdk","","","{""selected_answers"":[""harbor"",""mirror"",""valley"",""candle"",""mouse"",""lamp"",""piano""]}","recall_instrumental","","","","","","","","[""mirror"",""lamp"",""book"",""candle"",""mouse"",""journal"",""harbor"",""radio"",""valley"",""piano""]","[""backpack"",""umbrella"",""flashlight"",""pillow"",""glasses""]","[""harbor"",""mirror"",""valley"",""candle"",""mouse"",""lamp"",""piano""]","[]","0","[""book"",""journal"",""radio""]","0.3","0.7"
"","3162","html-button-response","48","2.1.0","164740","pz01s9mqzdk","","
                    <p><strong>You've finished the first trial.</strong></p>
                    <p>Take a moment to reset your mind. 🧠</p>
                    <p>Press <em>Continue</em> when you’re ready to start the next trial.</p>
                ","0","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","49","2.0.0","174742","pz01s9mqzdk","","<p>Starting trial with upbeat instrumental music.</p>
                  <p><strong>Please pay attention to the words in the center of your screen.</strong></p>
                  <p><em>The trial will begin in a few seconds.</em></p>","null","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","50","2.0.0","175246","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","51","2.0.0","176249","pz01s9mqzdk","","<p style=""font-size: 32px;"">tree</p>","null","upbeat_instrumental","word","tree","","","","","","","","","","","","",""
"","null","html-keyboard-response","52","2.0.0","176751","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","53","2.0.0","177753","pz01s9mqzdk","","<p style=""font-size: 32px;"">window</p>","null","upbeat_instrumental","word","window","","","","","","","","","","","","",""
"","null","html-keyboard-response","54","2.0.0","178257","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","55","2.0.0","179259","pz01s9mqzdk","","<p style=""font-size: 32px;"">hill</p>","null","upbeat_instrumental","word","hill","","","","","","","","","","","","",""
"","null","html-keyboard-response","56","2.0.0","179763","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","57","2.0.0","180766","pz01s9mqzdk","","<p style=""font-size: 32px;"">star</p>","null","upbeat_instrumental","word","star","","","","","","","","","","","","",""
"","null","html-keyboard-response","58","2.0.0","181269","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","59","2.0.0","182272","pz01s9mqzdk","","<p style=""font-size: 32px;"">computer</p>","null","upbeat_instrumental","word","computer","","","","","","","","","","","","",""
"","null","html-keyboard-response","60","2.0.0","182776","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","61","2.0.0","183779","pz01s9mqzdk","","<p style=""font-size: 32px;"">train</p>","null","upbeat_instrumental","word","train","","","","","","","","","","","","",""
"","null","html-keyboard-response","62","2.0.0","184282","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","63","2.0.0","185284","pz01s9mqzdk","","<p style=""font-size: 32px;"">guitar</p>","null","upbeat_instrumental","word","guitar","","","","","","","","","","","","",""
"","null","html-keyboard-response","64","2.0.0","185787","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","65","2.0.0","186791","pz01s9mqzdk","","<p style=""font-size: 32px;"">desert</p>","null","upbeat_instrumental","word","desert","","","","","","","","","","","","",""
"","null","html-keyboard-response","66","2.0.0","187293","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","67","2.0.0","188297","pz01s9mqzdk","","<p style=""font-size: 32px;"">cup</p>","null","upbeat_instrumental","word","cup","","","","","","","","","","","","",""
"","null","html-keyboard-response","68","2.0.0","188800","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","69","2.0.0","189803","pz01s9mqzdk","","<p style=""font-size: 32px;"">door</p>","null","upbeat_instrumental","word","door","","","","","","","","","","","","",""
"","null","html-keyboard-response","70","2.0.0","190306","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","71","2.0.0","191309","pz01s9mqzdk","","<p style=""font-size: 32px;"">ceiling</p>","null","upbeat_instrumental","word","ceiling","","","","","","","","","","","","",""
"","null","html-keyboard-response","72","2.0.0","191813","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","73","2.0.0","192815","pz01s9mqzdk","","<p style=""font-size: 32px;"">desk</p>","null","upbeat_instrumental","word","desk","","","","","","","","","","","","",""
"","null","html-keyboard-response","74","2.0.0","193318","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","75","2.0.0","194322","pz01s9mqzdk","","<p style=""font-size: 32px;"">keyboard</p>","null","upbeat_instrumental","word","keyboard","","","","","","","","","","","","",""
"","null","html-keyboard-response","76","2.0.0","194825","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","77","2.0.0","195828","pz01s9mqzdk","","<p style=""font-size: 32px;"">horizon</p>","null","upbeat_instrumental","word","horizon","","","","","","","","","","","","",""
"","null","html-keyboard-response","78","2.0.0","196331","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","upbeat_instrumental","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","79","2.0.0","197334","pz01s9mqzdk","","<p style=""font-size: 32px;"">stream</p>","null","upbeat_instrumental","word","stream","","","","","","","","","","","","",""
"","1222","html-button-response","80","2.1.0","198558","pz01s9mqzdk","","<p style=""font-size: 36px;"">7 × 7 = ?</p>","2","math_distractor_upbeat_instrumental","","","2","7 × 7 = ?","true","","","","","","","","","",""
"","2346","html-button-response","81","2.1.0","200905","pz01s9mqzdk","","<p style=""font-size: 36px;"">12 + 7 = ?</p>","3","math_distractor_upbeat_instrumental","","","3","12 + 7 = ?","true","","","","","","","","","",""
"","1334","html-button-response","82","2.1.0","202241","pz01s9mqzdk","","<p style=""font-size: 36px;"">9 × 5 = ?</p>","2","math_distractor_upbeat_instrumental","","","2","9 × 5 = ?","true","","","","","","","","","",""
"","2913","html-button-response","83","2.1.0","205156","pz01s9mqzdk","","<p style=""font-size: 36px;"">15 - 9 = ?</p>","3","math_distractor_upbeat_instrumental","","","3","15 - 9 = ?","true","","","","","","","","","",""
"","1882","html-button-response","84","2.1.0","207038","pz01s9mqzdk","","<p style=""font-size: 36px;"">81 ÷ 9 = ?</p>","1","math_distractor_upbeat_instrumental","","","1","81 ÷ 9 = ?","true","","","","","","","","","",""
"","2565","html-button-response","85","2.1.0","209605","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","2","ooo_distractor_upbeat_instrumental","","","","","true","[""cupcake"",""cake"",""chick"",""icecream""]","chick","","","","","","","",""
"","2850","html-button-response","86","2.1.0","212456","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","0","ooo_distractor_upbeat_instrumental","","","","","false","[""yarn"",""palette"",""thread"",""needle""]","yarn","","","","","","","",""
"","3932","html-button-response","87","2.1.0","216389","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","2","ooo_distractor_upbeat_instrumental","","","","","true","[""butterfly"",""bee"",""turtle"",""ladybug""]","turtle","","","","","","","",""
"","2615","html-button-response","88","2.1.0","219005","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","2","ooo_distractor_upbeat_instrumental","","","","","true","[""tophat"",""crown"",""glasses"",""cap""]","glasses","","","","","","","",""
"","7134","html-button-response","89","2.1.0","226140","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","1","ooo_distractor_upbeat_instrumental","","","","","true","[""airplane"",""canoe"",""helicopter"",""rocket""]","canoe","","","","","","","",""
"","17888","survey","90","2.1.0","244045","pz01s9mqzdk","","","{""selected_answers"":[""guitar"",""window"",""computer"",""horizon"",""desk"",""ceiling"",""star""]}","recall_upbeat_instrumental","","","","","","","","[""desk"",""cup"",""horizon"",""train"",""computer"",""window"",""star"",""guitar"",""hill"",""ceiling""]","[""ruler"",""marker"",""breeze"",""whisper"",""echo""]","[""guitar"",""window"",""computer"",""horizon"",""desk"",""ceiling"",""star""]","[]","0","[""cup"",""train"",""hill""]","0.3","0.7"
"","1127","html-button-response","91","2.1.0","245173","pz01s9mqzdk","","
                    <p><strong>You've finished the second trial.</strong></p>
                    <p>Take a moment to reset your mind. 🧠</p>
                    <p>Press <em>Continue</em> when you’re ready to start the next trial.</p>
                ","0","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","92","2.0.0","255176","pz01s9mqzdk","","<p>Starting trial with lyrical music.</p>
                  <p><strong>Please pay attention to the words in the center of your screen.</strong></p>
                  <p><em>The trial will begin in a few seconds.</em></p>","null","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","93","2.0.0","255679","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","94","2.0.0","256683","pz01s9mqzdk","","<p style=""font-size: 32px;"">apple</p>","null","lyrical","word","apple","","","","","","","","","","","","",""
"","null","html-keyboard-response","95","2.0.0","257184","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","96","2.0.0","258186","pz01s9mqzdk","","<p style=""font-size: 32px;"">table</p>","null","lyrical","word","table","","","","","","","","","","","","",""
"","null","html-keyboard-response","97","2.0.0","258689","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","98","2.0.0","259693","pz01s9mqzdk","","<p style=""font-size: 32px;"">dog</p>","null","lyrical","word","dog","","","","","","","","","","","","",""
"","null","html-keyboard-response","99","2.0.0","260196","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","100","2.0.0","261199","pz01s9mqzdk","","<p style=""font-size: 32px;"">sun</p>","null","lyrical","word","sun","","","","","","","","","","","","",""
"","null","html-keyboard-response","101","2.0.0","261702","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","102","2.0.0","262705","pz01s9mqzdk","","<p style=""font-size: 32px;"">chair</p>","null","lyrical","word","chair","","","","","","","","","","","","",""
"","null","html-keyboard-response","103","2.0.0","263208","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","104","2.0.0","264211","pz01s9mqzdk","","<p style=""font-size: 32px;"">pencil</p>","null","lyrical","word","pencil","","","","","","","","","","","","",""
"","null","html-keyboard-response","105","2.0.0","264714","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","106","2.0.0","265718","pz01s9mqzdk","","<p style=""font-size: 32px;"">river</p>","null","lyrical","word","river","","","","","","","","","","","","",""
"","null","html-keyboard-response","107","2.0.0","266221","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","108","2.0.0","267224","pz01s9mqzdk","","<p style=""font-size: 32px;"">moon</p>","null","lyrical","word","moon","","","","","","","","","","","","",""
"","null","html-keyboard-response","109","2.0.0","267727","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","110","2.0.0","268730","pz01s9mqzdk","","<p style=""font-size: 32px;"">house</p>","null","lyrical","word","house","","","","","","","","","","","","",""
"","null","html-keyboard-response","111","2.0.0","269233","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","112","2.0.0","270235","pz01s9mqzdk","","<p style=""font-size: 32px;"">flower</p>","null","lyrical","word","flower","","","","","","","","","","","","",""
"","null","html-keyboard-response","113","2.0.0","270737","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","114","2.0.0","271740","pz01s9mqzdk","","<p style=""font-size: 32px;"">bridge</p>","null","lyrical","word","bridge","","","","","","","","","","","","",""
"","null","html-keyboard-response","115","2.0.0","272241","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","116","2.0.0","273245","pz01s9mqzdk","","<p style=""font-size: 32px;"">stone</p>","null","lyrical","word","stone","","","","","","","","","","","","",""
"","null","html-keyboard-response","117","2.0.0","273747","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","118","2.0.0","274751","pz01s9mqzdk","","<p style=""font-size: 32px;"">forest</p>","null","lyrical","word","forest","","","","","","","","","","","","",""
"","null","html-keyboard-response","119","2.0.0","275254","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","120","2.0.0","276256","pz01s9mqzdk","","<p style=""font-size: 32px;"">cloud</p>","null","lyrical","word","cloud","","","","","","","","","","","","",""
"","null","html-keyboard-response","121","2.0.0","276759","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","lyrical","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","122","2.0.0","277761","pz01s9mqzdk","","<p style=""font-size: 32px;"">pathway</p>","null","lyrical","word","pathway","","","","","","","","","","","","",""
"","5511","html-button-response","123","2.1.0","283274","pz01s9mqzdk","","<p style=""font-size: 36px;"">8 × 6 = ?</p>","1","math_distractor_lyrical","","","1","8 × 6 = ?","true","","","","","","","","","",""
"","1866","html-button-response","124","2.1.0","285140","pz01s9mqzdk","","<p style=""font-size: 36px;"">30 ÷ 6 = ?</p>","0","math_distractor_lyrical","","","0","30 ÷ 6 = ?","true","","","","","","","","","",""
"","1999","html-button-response","125","2.1.0","287141","pz01s9mqzdk","","<p style=""font-size: 36px;"">45 ÷ 5 = ?</p>","2","math_distractor_lyrical","","","2","45 ÷ 5 = ?","true","","","","","","","","","",""
"","2131","html-button-response","126","2.1.0","289273","pz01s9mqzdk","","<p style=""font-size: 36px;"">11 × 2 = ?</p>","3","math_distractor_lyrical","","","3","11 × 2 = ?","true","","","","","","","","","",""
"","3649","html-button-response","127","2.1.0","292924","pz01s9mqzdk","","<p style=""font-size: 36px;"">6 × 4 = ?</p>","3","math_distractor_lyrical","","","3","6 × 4 = ?","true","","","","","","","","","",""
"","2733","html-button-response","128","2.1.0","295659","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","1","ooo_distractor_lyrical","","","","","true","[""cold"",""fire"",""ice"",""snowman""]","fire","","","","","","","",""
"","2248","html-button-response","129","2.1.0","297908","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","0","ooo_distractor_lyrical","","","","","false","[""controller"",""scooter"",""skateboard"",""skates""]","controller","","","","","","","",""
"","1963","html-button-response","130","2.1.0","299873","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","2","ooo_distractor_lyrical","","","","","true","[""violin"",""flute"",""flashlight"",""guitar""]","flashlight","","","","","","","",""
"","7984","html-button-response","131","2.1.0","307858","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","3","ooo_distractor_lyrical","","","","","true","[""mouth"",""ear"",""eyes"",""shirt""]","shirt","","","","","","","",""
"","1914","html-button-response","132","2.1.0","309773","pz01s9mqzdk","","<p>Which image is the odd one out?</p>","3","ooo_distractor_lyrical","","","","","true","[""strawberry"",""orange"",""lemon"",""balloon""]","balloon","","","","","","","",""
"","27447","survey","133","2.1.0","337229","pz01s9mqzdk","","","{""selected_answers"":[""moon"",""apple"",""ladder"",""flower"",""pencil""]}","recall_lyrical","","","","","","","","[""forest"",""moon"",""dog"",""pencil"",""flower"",""stone"",""table"",""pathway"",""apple"",""chair""]","[""blueprint"",""plank"",""ladder"",""suitcase"",""blanket""]","[""moon"",""apple"",""flower"",""pencil""]","[""ladder""]","0.2","[""forest"",""dog"",""stone"",""table"",""pathway"",""chair""]","0.6","0.36363636363636365"
"","2227","html-button-response","134","2.1.0","339457","pz01s9mqzdk","","
                    <p><strong>You've finished the third trial.</strong></p>
                    <p>Take a moment to reset your mind. 🧠</p>
                    <p>Press <em>Continue</em> when you’re ready to start the next trial.</p>
                ","0","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","135","2.0.0","349460","pz01s9mqzdk","","<p>Starting trial with silence.</p>
                  <p><strong>Please pay attention to the words in the center of your screen.</strong></p>
                  <p><em>The trial will begin in a few seconds.</em></p>","null","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","136","2.0.0","349963","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","silence","fixation","","","","","","","","","","","","","",""
"","null","html-keyboard-response","137","2.0.0","350967","pz01s9mqzdk","","<p style=""font-size: 32px;"">basket</p>","null","silence","word","basket","","","","","","","","","","","","",""
"","null","html-keyboard-response","138","2.0.0","351468","pz01s9mqzdk","","<p style=""font-size: 40px;"">+</p>","null","silence","fixation","","","","","","","","","","","","","",""
